934.8 298.9 6.0  
22.0 294.6 5.0 -1.5 0.3
466.0 296.9 5.0 -1.5 0.3
695.0 298.6 5.0 -0.3 0.1
930.0 298.7 5.0 -0.5 0.7
1413.0 298.7 5.0 -1.5 1.1
1918.0 300.5 5.0 1.6 1.1
3013.0 305.2 1.0 6.4 2.0
4233.0 307.5 0.0 13.7 6.1
5635.0 317.5 1.0 23.9 11.1
7298.8 324.6 0.0 28.3 16.3
9332.3 332.0 0.0 27.6 19.3
10552.4 334.5 0.0 28.9 24.2
11976.7 342.5 0.0 34.2 28.7
13779.1 375.9 0.0 38.1 22.0
16358.3 432.1 0.0 18.8 6.8
20717.2 551.0 0.0 10.3 0.0
