966.3 296.2 5.0  
102.0 293.1 4.0 2.2 -1.1
317.7 293.8 4.0 2.2 -1.1
538.0 294.6 4.0 2.3 -1.1
764.0 295.0 3.0 2.9 -1.5
995.0 295.1 3.0 4.1 -1.0
1472.0 295.6 3.0 6.1 -0.4
1970.0 297.0 4.0 8.6 1.1
3050.0 301.7 4.0 8.6 2.6
4262.0 306.5 3.0 14.1 1.8
5655.0 315.8 2.0 18.0 13.3
7309.9 323.5 0.0 26.0 21.3
9335.5 330.7 0.0 30.3 25.0
10550.5 334.5 0.0 34.0 23.7
11976.7 347.3 0.0 34.0 28.7
13817.9 382.7 0.0 24.3 15.7
16395.8 429.0 0.0 20.7 10.7
18633.9 486.4 0.0 19.0 3.3
20758.6 552.5 0.0 7.3 1.0
