967.7 293.7 4.6  
119.0 292.4 5.0 1.9 -0.4
779.0 294.7 4.0 2.7 -0.6
1485.0 295.7 3.0 6.7 -0.8
3056.0 300.3 3.0 8.8 -0.9
4262.0 306.1 3.0 14.1 3.6
5657.0 315.2 2.0 18.7 14.0
7311.1 323.9 1.0 25.7 21.7
9338.7 331.4 0.0 29.7 28.7
10554.3 333.8 0.0 32.7 25.0
11979.1 347.3 0.0 34.3 30.7
16400.0 431.1 0.0 21.3 9.3
20751.7 551.0 0.0 11.3 1.3
