934.8 298.8 5.3  
30.0 295.8 6.0 -0.8 -0.2
695.0 298.4 4.0 -1.0 -0.2
1413.0 298.9 4.0 -1.9 1.9
3013.0 304.6 3.0 6.4 3.0
4233.0 307.8 1.0 13.0 6.1
5638.0 318.1 2.0 22.4 12.1
7302.0 324.4 0.0 29.4 16.8
9331.0 331.9 0.0 27.1 19.5
10551.0 335.0 0.0 30.2 22.6
11975.0 341.9 0.0 37.6 27.9
16356.0 432.5 0.0 18.2 7.2
20720.0 552.5 0.0 12.1 -1.7
